X,CH1,Start,Increment,
Sequence,Volt,-1.200000e-03,2.000000e-06
259,0.00e+00,
260,0.00e+00,
261,6.40e-01,
262,4.80e-01,
263,1.12e+00,
264,9.60e-01,
265,1.52e+00,
266,1.44e+00,
267,2.00e+00,
268,1.84e+00,
269,2.32e+00,
270,2.32e+00,
271,2.72e+00,
272,2.64e+00,
273,3.04e+00,
274,2.96e+00,
275,3.36e+00,
276,3.20e+00,
277,3.68e+00,
278,3.52e+00,
279,3.84e+00,
280,3.76e+00,
281,4.08e+00,
282,4.00e+00,
283,4.32e+00,
284,4.16e+00,
285,4.48e+00,
286,4.32e+00,
287,4.64e+00,
288,4.48e+00,
289,4.80e+00,
290,4.72e+00,
291,5.04e+00,
292,4.88e+00,
293,5.12e+00,
294,5.04e+00,
295,5.28e+00,
296,5.12e+00,
297,5.36e+00,
298,5.20e+00,
299,5.52e+00,
300,5.36e+00,
301,5.60e+00,
302,5.44e+00,
303,5.68e+00,
304,5.52e+00,
305,5.76e+00,
306,5.60e+00,
307,5.84e+00,
308,5.68e+00,
309,5.84e+00,
310,5.68e+00,
311,5.92e+00,
312,5.76e+00,
313,6.00e+00,
314,5.84e+00,
315,6.00e+00,
316,6.08e+00,
317,5.84e+00,
318,5.92e+00,
319,6.16e+00,
320,5.92e+00,
321,6.16e+00,
322,6.08e+00,
323,6.00e+00,
324,6.00e+00,
325,6.24e+00,
326,6.08e+00,
327,6.16e+00,
328,6.08e+00,
329,6.32e+00,
330,6.08e+00,
331,6.32e+00,
332,6.16e+00,
333,6.24e+00,
334,6.24e+00,
335,6.16e+00,
336,6.16e+00,
337,6.40e+00,
338,6.16e+00,
339,6.40e+00,
340,6.40e+00,
341,6.24e+00,
342,6.24e+00,
343,6.32e+00,
344,6.24e+00,
345,6.32e+00,
346,6.24e+00,
347,6.32e+00,
348,6.24e+00,
349,6.48e+00,
350,6.32e+00,
351,6.48e+00,
352,6.40e+00,
353,6.32e+00,
354,6.40e+00,
355,6.32e+00,
356,6.40e+00,
357,6.32e+00,
358,6.32e+00,
359,6.40e+00,
360,6.40e+00,
361,6.32e+00,
362,6.40e+00,
363,6.32e+00,
364,6.32e+00,
365,6.40e+00,
366,6.40e+00,
367,6.32e+00,
368,6.32e+00,
369,6.56e+00,
370,6.32e+00,
371,6.56e+00,
372,6.56e+00,
373,6.32e+00,
374,6.56e+00,
375,6.32e+00,
376,6.56e+00,
377,6.32e+00,
378,6.56e+00,
379,6.32e+00,
380,6.40e+00,
381,6.56e+00,
382,6.56e+00,
383,6.32e+00,
384,6.56e+00,
385,6.40e+00,
386,6.40e+00,
387,6.56e+00,
388,6.56e+00,
389,6.40e+00,
390,6.48e+00,
391,6.40e+00,
392,6.40e+00,
393,6.56e+00,
394,6.40e+00,
395,6.48e+00,
396,6.48e+00,
397,6.40e+00,
398,6.48e+00,
399,6.40e+00,
400,6.48e+00,
401,6.40e+00,
402,6.48e+00,
403,6.40e+00,
404,6.40e+00,
405,6.48e+00,
406,6.48e+00,
407,6.40e+00,
408,6.40e+00,
409,6.48e+00,
410,6.48e+00,
411,6.40e+00,
412,6.48e+00,
413,6.40e+00,
414,6.40e+00,
415,6.48e+00,
416,6.64e+00,
417,5.36e+00,
418,5.36e+00,
419,4.32e+00,
420,4.40e+00,
421,3.44e+00,
422,3.52e+00,
423,2.64e+00,
424,2.64e+00,
425,1.76e+00,
426,1.92e+00,
427,1.04e+00,
428,1.12e+00,
429,4.80e-01,
430,4.80e-01,
431,-1.60e-01,
432,-8.00e-02,
433,-7.20e-01,
434,-6.40e-01,
435,-1.20e+00,
436,-1.12e+00,
437,-1.68e+00,
438,-1.52e+00,
439,-2.08e+00,
440,-1.92e+00,
441,-2.40e+00,
442,-2.32e+00,
443,-2.80e+00,
444,-2.72e+00,
445,-3.20e+00,
446,-3.04e+00,
447,-3.44e+00,
448,-3.28e+00,
449,-3.68e+00,
450,-3.60e+00,
451,-3.92e+00,
452,-3.84e+00,
453,-4.16e+00,
454,-4.00e+00,
455,-4.40e+00,
456,-4.24e+00,
457,-4.56e+00,
458,-4.40e+00,
459,-4.72e+00,
460,-4.56e+00,
461,-4.88e+00,
462,-4.72e+00,
463,-5.04e+00,
464,-4.88e+00,
465,-5.12e+00,
466,-5.04e+00,
467,-5.28e+00,
468,-5.20e+00,
469,-5.44e+00,
470,-5.28e+00,
471,-5.44e+00,
472,-5.36e+00,
473,-5.60e+00,
474,-5.44e+00,
475,-5.68e+00,
476,-5.52e+00,
477,-5.68e+00,
478,-5.60e+00,
479,-5.84e+00,
480,-5.68e+00,
481,-5.92e+00,
482,-5.76e+00,
483,-6.00e+00,
484,-5.84e+00,
485,-6.08e+00,
486,-5.84e+00,
487,-6.08e+00,
488,-5.92e+00,
489,-6.16e+00,
490,-6.00e+00,
491,-6.08e+00,
492,-6.00e+00,
493,-6.24e+00,
494,-6.00e+00,
495,-6.24e+00,
496,-6.08e+00,
497,-6.32e+00,
498,-6.08e+00,
499,-6.32e+00,
500,-6.24e+00,
501,-6.16e+00,
502,-6.16e+00,
503,-6.40e+00,
504,-6.16e+00,
505,-6.40e+00,
506,-6.32e+00,
507,-6.16e+00,
508,-6.32e+00,
509,-6.24e+00,
510,-6.32e+00,
511,-6.24e+00,
512,-6.24e+00,
513,-6.48e+00,
514,-6.24e+00,
515,-6.48e+00,
516,-6.40e+00,
517,-6.32e+00,
518,-6.32e+00,
519,-6.40e+00,
520,-6.40e+00,
521,-6.32e+00,
522,-6.32e+00,
523,-6.56e+00,
524,-6.32e+00,
525,-6.56e+00,
526,-6.56e+00,
527,-6.32e+00,
528,-6.32e+00,
529,-6.56e+00,
530,-6.48e+00,
531,-6.32e+00,
532,-6.48e+00,
533,-6.40e+00,
534,-6.40e+00,
535,-6.48e+00,
536,-6.40e+00,
537,-6.48e+00,
538,-6.48e+00,
539,-6.40e+00,
540,-6.40e+00,
541,-6.48e+00,
542,-6.40e+00,
543,-6.48e+00,
544,-6.40e+00,
545,-6.48e+00,
546,-6.48e+00,
547,-6.40e+00,
548,-6.40e+00,
549,-6.64e+00,
550,-6.40e+00,
551,-6.48e+00,
552,-6.40e+00,
553,-6.48e+00,
554,-6.48e+00,
555,-6.40e+00,
556,-6.40e+00,
557,-6.64e+00,
558,-6.40e+00,
559,-6.64e+00,
560,-6.64e+00,
561,-6.40e+00,
562,-6.40e+00,
563,-6.64e+00,
564,-6.64e+00,
565,-6.40e+00,
566,-6.64e+00,
567,-6.40e+00,
568,-6.64e+00,
569,-6.40e+00,
570,-6.64e+00,
571,-6.40e+00,
572,-6.64e+00,
573,-6.40e+00,
574,-6.40e+00,
575,-6.64e+00,
576,-6.64e+00,
577,-6.40e+00,
578,-6.64e+00,
579,-6.40e+00,
580,-6.40e+00,
581,-6.64e+00,
582,-6.40e+00,
583,-6.64e+00,
584,-6.64e+00,
585,-5.76e+00,
586,-5.84e+00,
587,-4.72e+00,
588,-4.80e+00,
589,-3.76e+00,
590,-3.92e+00,
591,-2.88e+00,
592,-3.04e+00,
593,-2.08e+00,
594,-2.16e+00,
595,-1.36e+00,
596,-1.52e+00,
597,-7.20e-01,
598,-8.00e-01,
599,-1.60e-01,
600,-1.60e-01,
601,4.00e-01,
602,4.00e-01,
603,9.60e-01,
604,8.80e-01,
605,1.44e+00,
606,1.36e+00,
607,1.84e+00,
608,1.76e+00,
609,2.24e+00,
610,2.24e+00,
611,2.64e+00,
612,2.56e+00,
613,3.04e+00,
614,2.88e+00,
615,3.28e+00,
616,3.20e+00,
617,3.60e+00,
618,3.44e+00,
619,3.84e+00,
620,3.68e+00,
621,4.08e+00,
622,3.92e+00,
623,4.24e+00,
624,4.08e+00,
625,4.48e+00,
626,4.32e+00,
627,4.64e+00,
628,4.48e+00,
629,4.80e+00,
630,4.64e+00,
631,4.96e+00,
632,4.88e+00,
633,5.04e+00,
634,4.96e+00,
635,5.20e+00,
636,5.12e+00,
637,5.36e+00,
638,5.20e+00,
639,5.44e+00,
640,5.28e+00,
641,5.52e+00,
642,5.44e+00,
643,5.68e+00,
644,5.52e+00,
645,5.76e+00,
646,5.76e+00,
647,5.60e+00,
648,5.68e+00,
649,5.84e+00,
650,5.68e+00,
651,5.92e+00,
652,5.76e+00,
653,6.00e+00,
654,5.84e+00,
655,6.00e+00,
656,5.84e+00,
657,6.08e+00,
658,6.00e+00,
659,5.92e+00,
660,5.92e+00,
661,6.16e+00,
662,6.08e+00,
663,6.00e+00,
664,6.00e+00,
665,6.24e+00,
666,6.24e+00,
667,6.08e+00,
668,6.16e+00,
669,6.08e+00,
670,6.08e+00,
671,6.32e+00,
672,6.16e+00,
673,6.32e+00,
674,6.16e+00,
675,6.24e+00,
676,6.16e+00,
677,6.40e+00,
678,6.16e+00,
679,6.40e+00,
680,6.24e+00,
681,6.40e+00,
682,6.32e+00,
683,6.24e+00,
684,6.24e+00,
685,6.48e+00,
686,6.24e+00,
687,6.48e+00,
688,6.24e+00,
689,6.48e+00,
690,6.48e+00,
691,6.24e+00,
692,6.32e+00,
693,6.48e+00,
694,6.32e+00,
695,6.48e+00,
696,6.32e+00,
697,6.40e+00,
698,6.32e+00,
699,6.40e+00,
700,6.40e+00,
701,6.32e+00,
702,6.32e+00,
703,6.56e+00,
704,6.40e+00,
705,6.32e+00,
706,6.40e+00,
707,6.32e+00,
708,6.40e+00,
709,6.32e+00,
710,6.32e+00,
711,6.56e+00,
712,6.56e+00,
713,6.32e+00,
714,6.56e+00,
715,6.32e+00,
716,6.56e+00,
717,6.32e+00,
718,6.56e+00,
719,6.40e+00,
720,6.56e+00,
721,6.32e+00,
722,6.56e+00,
723,6.32e+00,
724,6.40e+00,
725,6.56e+00,
726,6.48e+00,
727,6.40e+00,
728,6.40e+00,
729,6.56e+00,
730,6.40e+00,
731,6.56e+00,
732,6.48e+00,
733,6.40e+00,
734,6.40e+00,
735,6.48e+00,
736,6.48e+00,
737,6.40e+00,
738,6.40e+00,
739,6.56e+00,
740,6.40e+00,
741,6.48e+00,
742,6.48e+00,
743,6.40e+00,
744,6.48e+00,
745,6.40e+00,
746,6.40e+00,
747,6.48e+00,
748,6.40e+00,
749,6.48e+00,
750,6.48e+00,
751,6.40e+00,
752,6.48e+00,
753,6.40e+00,
754,6.40e+00,
755,6.48e+00,
756,6.56e+00,
757,5.60e+00,
758,5.76e+00,
759,4.64e+00,
760,4.72e+00,
761,3.68e+00,
762,3.68e+00,
763,2.80e+00,
764,2.88e+00,
765,1.92e+00,
766,2.08e+00,
767,1.28e+00,
768,1.36e+00,
769,6.40e-01,
770,7.20e-01,
771,0.00e+00,
772,8.00e-02,
773,-5.60e-01,
774,-4.80e-01,
775,-1.12e+00,
776,-9.60e-01,
777,-1.52e+00,
778,-1.44e+00,
779,-2.00e+00,
780,-1.84e+00,
781,-2.32e+00,
782,-2.32e+00,
783,-2.72e+00,
784,-2.64e+00,
785,-3.12e+00,
786,-2.96e+00,
787,-3.36e+00,
788,-3.20e+00,
789,-3.60e+00,
790,-3.52e+00,
791,-3.92e+00,
792,-3.76e+00,
793,-4.08e+00,
794,-4.00e+00,
795,-4.32e+00,
796,-4.16e+00,
797,-4.48e+00,
798,-4.32e+00,
799,-4.64e+00,
800,-4.56e+00,
801,-4.80e+00,
802,-4.64e+00,
803,-4.96e+00,
804,-4.80e+00,
805,-5.12e+00,
806,-4.96e+00,
807,-5.20e+00,
808,-5.12e+00,
809,-5.44e+00,
810,-5.28e+00,
811,-5.52e+00,
812,-5.36e+00,
813,-5.60e+00,
814,-5.44e+00,
815,-5.68e+00,
816,-5.52e+00,
817,-5.76e+00,
818,-5.60e+00,
819,-5.84e+00,
820,-5.68e+00,
821,-5.84e+00,
822,-5.76e+00,
823,-6.00e+00,
824,-6.00e+00,
825,-5.84e+00,
826,-5.84e+00,
827,-6.08e+00,
828,-5.92e+00,
829,-6.16e+00,
830,-5.92e+00,
831,-6.16e+00,
832,-6.00e+00,
833,-6.24e+00,
834,-6.00e+00,
835,-6.24e+00,
836,-6.08e+00,
837,-6.32e+00,
838,-6.08e+00,
839,-6.32e+00,
840,-6.08e+00,
841,-6.24e+00,
842,-6.24e+00,
843,-6.16e+00,
844,-6.16e+00,
845,-6.40e+00,
846,-6.16e+00,
847,-6.40e+00,
848,-6.24e+00,
849,-6.32e+00,
850,-6.32e+00,
851,-6.24e+00,
852,-6.24e+00,
853,-6.48e+00,
854,-6.24e+00,
855,-6.48e+00,
856,-6.24e+00,
857,-6.48e+00,
858,-6.40e+00,
859,-6.32e+00,
860,-6.32e+00,
861,-6.40e+00,
862,-6.32e+00,
863,-6.56e+00,
864,-6.32e+00,
865,-6.48e+00,
866,-6.32e+00,
867,-6.56e+00,
868,-6.56e+00,
869,-6.32e+00,
870,-6.56e+00,
871,-6.32e+00,
872,-6.48e+00,
873,-6.32e+00,
874,-6.40e+00,
875,-6.48e+00,
876,-6.40e+00,
877,-6.48e+00,
878,-6.48e+00,
879,-6.40e+00,
880,-6.48e+00,
881,-6.40e+00,
882,-6.48e+00,
883,-6.40e+00,
884,-6.48e+00,
885,-6.40e+00,
886,-6.40e+00,
887,-6.48e+00,
888,-6.48e+00,
889,-6.40e+00,
890,-6.48e+00,
891,-6.40e+00,
892,-6.48e+00,
893,-6.40e+00,
894,-6.40e+00,
895,-6.64e+00,
896,-6.40e+00,
897,-6.64e+00,
898,-6.64e+00,
899,-6.40e+00,
900,-6.40e+00,
901,-6.64e+00,
902,-6.40e+00,
903,-6.64e+00,
904,-6.64e+00,
905,-6.40e+00,
906,-6.40e+00,
907,-6.64e+00,
908,-6.64e+00,
909,-6.40e+00,
910,-6.64e+00,
911,-6.40e+00,
912,-6.40e+00,
913,-6.64e+00,
914,-6.64e+00,
915,-6.40e+00,
916,-6.64e+00,
917,-6.40e+00,
918,-6.64e+00,
919,-6.40e+00,
920,-6.40e+00,
921,-6.64e+00,
922,-6.40e+00,
923,-6.64e+00,
924,-6.64e+00,
925,-6.08e+00,
926,-6.16e+00,
927,-5.04e+00,
928,-5.04e+00,
929,-4.00e+00,
930,-4.08e+00,
931,-3.12e+00,
932,-3.20e+00,
933,-2.24e+00,
934,-2.40e+00,
935,-1.52e+00,
936,-1.68e+00,
937,-8.80e-01,
938,-1.04e+00,
939,-2.40e-01,
940,-3.20e-01,
941,3.20e-01,
942,2.40e-01,
943,8.80e-01,
944,7.20e-01,
945,1.36e+00,
946,1.20e+00,
947,1.76e+00,
948,1.68e+00,
949,2.16e+00,
950,2.08e+00,
951,2.48e+00,
952,2.48e+00,
953,2.88e+00,
954,2.80e+00,
955,3.20e+00,
956,3.12e+00,
957,3.52e+00,
958,3.36e+00,
959,3.76e+00,
960,3.60e+00,
961,4.00e+00,
962,3.84e+00,
963,4.16e+00,
964,4.08e+00,
965,4.40e+00,
966,4.24e+00,
967,4.56e+00,
968,4.48e+00,
969,4.72e+00,
970,4.64e+00,
971,4.96e+00,
972,4.80e+00,
973,5.12e+00,
974,4.96e+00,
975,5.20e+00,
976,5.04e+00,
977,5.36e+00,
978,5.20e+00,
979,5.44e+00,
980,5.28e+00,
981,5.52e+00,
982,5.36e+00,
983,5.60e+00,
984,5.44e+00,
985,5.68e+00,
986,5.52e+00,
987,5.76e+00,
988,5.60e+00,
989,5.84e+00,
990,5.68e+00,
991,5.92e+00,
992,5.76e+00,
993,5.92e+00,
994,5.84e+00,
995,6.00e+00,
996,5.84e+00,
997,6.08e+00,
998,5.92e+00,
999,6.08e+00,
1000,5.92e+00,
1001,6.16e+00,
1002,6.16e+00,
1003,6.00e+00,
1004,6.00e+00,
1005,6.24e+00,
1006,6.24e+00,
1007,6.08e+00,
1008,6.16e+00,
1009,6.08e+00,
1010,6.08e+00,
1011,6.32e+00,
1012,6.16e+00,
1013,6.32e+00,
1014,6.24e+00,
1015,6.16e+00,
1016,6.16e+00,
1017,6.24e+00,
1018,6.16e+00,
1019,6.40e+00,
1020,6.24e+00,
1021,6.40e+00,
1022,6.32e+00,
1023,6.24e+00,
1024,6.32e+00,
1025,6.24e+00,
1026,6.24e+00,
1027,6.32e+00,
1028,6.24e+00,
1029,6.48e+00,
1030,6.48e+00,
1031,6.24e+00,
1032,6.32e+00,
1033,6.48e+00,
1034,6.40e+00,
1035,6.32e+00,
1036,6.32e+00,
1037,6.40e+00,
1038,6.40e+00,
1039,6.32e+00,
1040,6.40e+00,
1041,6.32e+00,
1042,6.32e+00,
1043,6.40e+00,
1044,6.32e+00,
1045,6.56e+00,
1046,6.32e+00,
1047,6.48e+00,
1048,6.32e+00,
1049,6.56e+00,
1050,6.32e+00,
1051,6.56e+00,
1052,6.32e+00,
1053,6.56e+00,
1054,6.32e+00,
1055,6.56e+00,
1056,6.56e+00,
1057,6.32e+00,
1058,6.56e+00,
1059,6.32e+00,
1060,6.56e+00,
1061,6.32e+00,
1062,6.56e+00,
1063,6.32e+00,
1064,6.40e+00,
1065,6.56e+00,
1066,6.56e+00,
1067,6.40e+00,
1068,6.40e+00,
1069,6.56e+00,
1070,6.40e+00,
1071,6.56e+00,
1072,6.48e+00,
1073,6.40e+00,
1074,6.40e+00,
1075,6.56e+00,
1076,6.40e+00,
1077,6.56e+00,
1078,6.48e+00,
1079,6.32e+00,
1080,6.40e+00,
1081,6.48e+00,
1082,6.48e+00,
1083,6.40e+00,
1084,6.48e+00,
1085,6.40e+00,
1086,6.40e+00,
1087,6.48e+00,
1088,6.48e+00,
1089,6.40e+00,
1090,6.40e+00,
1091,6.48e+00,
1092,6.48e+00,
1093,6.40e+00,
1094,6.48e+00,
1095,6.40e+00,
1096,6.72e+00,
1097,5.92e+00,
1098,6.00e+00,
1099,4.88e+00,
1100,4.96e+00,
1101,3.92e+00,
1102,4.00e+00,
1103,3.04e+00,
1104,3.12e+00,
1105,2.16e+00,
1106,2.32e+00,
1107,1.44e+00,
1108,1.60e+00,
1109,8.00e-01,
1110,8.80e-01,
1111,1.60e-01,
1112,2.40e-01,
1113,-4.00e-01,
1114,-3.20e-01,
1115,-9.60e-01,
1116,-8.00e-01,
1117,-1.44e+00,
1118,-1.28e+00,
1119,-1.84e+00,
1120,-1.76e+00,
1121,-2.24e+00,
1122,-2.08e+00,
1123,-2.56e+00,
1124,-2.56e+00,
1125,-3.04e+00,
1126,-2.88e+00,
1127,-3.28e+00,
1128,-3.12e+00,
1129,-3.60e+00,
1130,-3.44e+00,
1131,-3.84e+00,
1132,-3.68e+00,
1133,-4.08e+00,
1134,-3.92e+00,
1135,-4.24e+00,
1136,-4.16e+00,
1137,-4.48e+00,
1138,-4.32e+00,
1139,-4.64e+00,
1140,-4.48e+00,
1141,-4.80e+00,
1142,-4.64e+00,
1143,-4.96e+00,
1144,-4.80e+00,
1145,-5.04e+00,
1146,-4.96e+00,
1147,-5.20e+00,
1148,-5.12e+00,
1149,-5.36e+00,
1150,-5.20e+00,
1151,-5.52e+00,
1152,-5.36e+00,
1153,-5.60e+00,
1154,-5.44e+00,
1155,-5.68e+00,
1156,-5.52e+00,
1157,-5.76e+00,
1158,-5.60e+00,
1159,-5.84e+00,
1160,-5.68e+00,
1161,-5.92e+00,
1162,-5.76e+00,
1163,-6.00e+00,
1164,-5.76e+00,
1165,-6.00e+00,
1166,-5.84e+00,
1167,-6.08e+00,
1168,-5.92e+00,
1169,-6.00e+00,
1170,-5.92e+00,
1171,-6.16e+00,
1172,-6.00e+00,
1173,-6.16e+00,
1174,-6.00e+00,
1175,-6.24e+00,
1176,-6.08e+00,
1177,-6.16e+00,
1178,-6.08e+00,
1179,-6.32e+00,
1180,-6.08e+00,
1181,-6.32e+00,
1182,-6.16e+00,
1183,-6.24e+00,
1184,-6.16e+00,
1185,-6.40e+00,
1186,-6.16e+00,
1187,-6.40e+00,
1188,-6.32e+00,
1189,-6.24e+00,
1190,-6.24e+00,
1191,-6.48e+00,
1192,-6.24e+00,
1193,-6.48e+00,
1194,-6.48e+00,
1195,-6.24e+00,
1196,-6.24e+00,
1197,-6.48e+00,
1198,-6.40e+00,
1199,-6.32e+00,
